Date,StageHeight_FW,Inundated?,StageHeight_Ist,Estimated_Inundation?,Inundation
2/21/2019,31.44,No,21.9,Yes,TRUE
2/22/2019,29.81,No,20.41,Yes,TRUE
2/23/2019,28.01,No,18.79,Yes,TRUE
2/24/2019,26.45,No,17.26,Yes,TRUE
2/25/2019,25.27,No,16.22,No,FALSE
2/26/2019,26.22,No,18.14,Yes,TRUE
2/27/2019,31.94,No,25.47,Yes,TRUE
2/28/2019,34.04,Yes,26.93,Yes,TRUE
3/1/2019,34.4,Yes,26.71,Yes,TRUE
3/2/2019,34.8,Yes,26.35,Yes,TRUE
3/3/2019,34.82,Yes,26.23,Yes,TRUE
3/4/2019,34.6,Yes,25.92,Yes,TRUE
3/5/2019,34.39,Yes,25.71,Yes,TRUE
3/6/2019,34.32,Yes,25.76,Yes,TRUE
3/7/2019,34.56,Yes,26.04,Yes,TRUE
3/8/2019,34.56,Yes,25.96,Yes,TRUE
3/9/2019,34.52,Yes,25.74,Yes,TRUE
3/10/2019,34.53,Yes,25.67,Yes,TRUE
3/11/2019,34.46,Yes,25.57,Yes,TRUE
3/12/2019,34.3,Yes,24.97,Yes,TRUE
3/13/2019,34.11,Yes,24.34,Yes,TRUE
3/14/2019,33.87,Yes,23.8,Yes,TRUE
3/15/2019,33.68,Yes,23.34,Yes,TRUE
3/16/2019,33.54,Yes,22.98,Yes,TRUE
3/17/2019,33.37,Yes,22.64,Yes,TRUE
3/18/2019,33.14,Yes,22.28,Yes,TRUE
3/19/2019,32.85,Yes,21.89,Yes,TRUE
3/20/2019,32.44,Yes,21.53,Yes,TRUE
3/21/2019,31.88,No,21.02,Yes,TRUE
3/22/2019,31.27,No,20.39,Yes,TRUE
3/23/2019,30.88,No,20.24,Yes,TRUE
3/24/2019,30.58,No,19.82,Yes,TRUE
3/25/2019,30.19,No,19.31,Yes,TRUE
3/26/2019,30.23,No,19.21,Yes,TRUE
3/27/2019,31.33,No,20.06,Yes,TRUE
3/28/2019,32.52,Yes,21.25,Yes,TRUE
3/29/2019,33.2,Yes,22.13,Yes,TRUE
3/30/2019,33.29,Yes,22.37,Yes,TRUE
3/31/2019,33.24,Yes,22.31,Yes,TRUE
4/1/2019,33.08,Yes,22.17,Yes,TRUE
4/2/2019,32.87,Yes,21.97,Yes,TRUE
4/3/2019,32.89,Yes,21.94,Yes,TRUE
4/4/2019,33.12,Yes,22.55,Yes,TRUE
4/5/2019,33.21,Yes,23.39,Yes,TRUE
4/6/2019,33.31,Yes,23.54,Yes,TRUE
4/7/2019,33.42,Yes,23.63,Yes,TRUE
4/8/2019,33.48,Yes,23.68,Yes,TRUE
4/9/2019,33.44,Yes,23.67,Yes,TRUE
4/10/2019,33.4,Yes,23.53,Yes,TRUE
4/11/2019,33.39,Yes,23.45,Yes,TRUE
4/12/2019,33.45,Yes,23.46,Yes,TRUE
4/13/2019,33.46,Yes,23.47,Yes,TRUE
4/14/2019,33.42,Yes,23.45,Yes,TRUE
4/15/2019,33.36,Yes,23.38,Yes,TRUE
4/16/2019,33.32,Yes,23.26,Yes,TRUE
4/17/2019,33.21,Yes,22.94,Yes,TRUE
4/18/2019,33.04,Yes,22.63,Yes,TRUE
4/19/2019,32.75,Yes,22.36,Yes,TRUE
4/20/2019,32.21,Yes,21.92,Yes,TRUE
4/21/2019,31.72,No,21.44,Yes,TRUE
4/22/2019,31.02,No,20.82,Yes,TRUE
4/23/2019,30.12,No,20,Yes,TRUE
4/24/2019,29.25,No,19.28,Yes,TRUE
4/25/2019,28.33,No,18.57,Yes,TRUE
4/26/2019,27.45,No,17.82,Yes,TRUE
4/27/2019,26.73,No,17.23,Yes,TRUE
4/28/2019,26.13,No,16.71,No,FALSE
4/29/2019,25.48,No,16.23,No,FALSE
4/30/2019,24.74,No,15.67,No,FALSE
5/1/2019,24.01,No,15.05,No,FALSE
5/2/2019,23.12,No,14.41,No,FALSE
5/3/2019,22.17,No,13.79,No,FALSE
5/4/2019,21.26,No,13.25,No,FALSE
5/5/2019,20.53,No,12.79,No,FALSE
5/6/2019,20.4,No,12.67,No,FALSE
5/7/2019,20.43,No,12.72,No,FALSE
5/8/2019,20.32,No,12.63,No,FALSE
5/9/2019,20.12,No,12.55,No,FALSE
5/10/2019,19.94,No,12.44,No,FALSE
5/11/2019,19.6,No,11.98,No,FALSE
5/12/2019,19.24,No,11.63,No,FALSE
5/13/2019,19,No,11.51,No,FALSE
5/14/2019,18.98,No,11.59,No,FALSE
5/15/2019,19,No,11.59,No,FALSE
5/16/2019,19.65,No,12.33,No,FALSE
5/17/2019,21.03,No,13.04,No,FALSE
5/18/2019,22.2,No,13.95,No,FALSE
5/19/2019,23,No,14.91,No,FALSE
5/20/2019,23.76,No,15.37,No,FALSE
5/21/2019,24.22,No,15.6,No,FALSE
5/22/2019,24.04,No,15.52,No,FALSE
5/23/2019,23.82,No,15.32,No,FALSE
5/24/2019,23.4,No,14.77,No,FALSE
5/25/2019,22.85,No,14.05,No,FALSE
5/26/2019,22.25,No,13.5,No,FALSE
5/27/2019,22.66,No,13.27,No,FALSE
5/28/2019,23.78,No,13.88,No,FALSE
5/29/2019,23.16,No,13.88,No,FALSE
5/30/2019,22.33,No,13.48,No,FALSE
5/31/2019,22.18,No,13.29,No,FALSE
6/1/2019,23.28,No,13.86,No,FALSE
6/2/2019,24.35,No,14.84,No,FALSE
6/3/2019,24.76,No,15.4,No,FALSE
6/4/2019,24.96,No,16.23,No,FALSE
6/5/2019,25.14,No,16.93,No,FALSE
6/6/2019,25.04,No,17.07,Yes,TRUE
6/7/2019,24.72,No,16.89,No,FALSE
6/8/2019,24.32,No,16.98,No,FALSE
6/9/2019,23.76,No,16.59,No,FALSE
6/10/2019,23.07,No,16.08,No,FALSE
6/11/2019,22.15,No,14.98,No,FALSE
6/12/2019,21,No,13.56,No,FALSE
6/13/2019,19.54,No,12.21,No,FALSE
6/14/2019,18.34,No,11.05,No,FALSE
6/15/2019,17.68,No,10.36,No,FALSE
6/16/2019,17.44,No,10.04,No,FALSE
6/17/2019,17.21,No,9.94,No,FALSE
6/18/2019,17.03,No,9.73,No,FALSE
6/19/2019,16.74,No,9.45,No,FALSE
6/20/2019,16.47,No,9.28,No,FALSE
6/21/2019,16.21,No,8.87,No,FALSE
6/22/2019,15.8,No,8.31,No,FALSE
6/23/2019,15.38,No,7.91,No,FALSE
6/24/2019,15.23,No,7.77,No,FALSE
6/25/2019,15.23,No,7.66,No,FALSE
6/26/2019,14.87,No,7.52,No,FALSE
6/27/2019,14.51,No,7.24,No,FALSE
6/28/2019,14.31,No,7.12,No,FALSE
6/29/2019,14.32,No,7.19,No,FALSE
6/30/2019,14.75,No,7.59,No,FALSE
7/1/2019,15.48,No,8.1,No,FALSE
7/2/2019,15.97,No,8.41,No,FALSE
7/3/2019,15.79,No,8.37,No,FALSE
7/4/2019,15.68,No,8.29,No,FALSE
7/5/2019,15.78,No,8.29,No,FALSE
7/6/2019,15.8,No,8.17,No,FALSE
7/7/2019,15.9,No,8.19,No,FALSE
7/8/2019,16.03,No,8.14,No,FALSE
7/9/2019,16.04,No,7.94,No,FALSE
7/10/2019,15.77,No,7.78,No,FALSE
7/11/2019,15.69,No,7.76,No,FALSE
7/12/2019,15.71,No,7.81,No,FALSE
7/13/2019,15.69,No,7.86,No,FALSE
7/14/2019,15.66,No,7.88,No,FALSE
7/15/2019,15.61,No,7.81,No,FALSE
7/16/2019,15.59,No,7.86,No,FALSE
7/17/2019,15.51,No,7.81,No,FALSE
7/18/2019,15.49,No,7.76,No,FALSE
7/19/2019,15.43,No,7.77,No,FALSE
7/20/2019,15.53,No,7.82,No,FALSE
7/21/2019,15.68,No,7.72,No,FALSE
7/22/2019,15.75,No,7.58,No,FALSE
7/23/2019,15.79,No,,N/A,FALSE
7/24/2019,15.85,No,,N/A,FALSE
7/25/2019,15.89,No,,N/A,FALSE
7/26/2019,15.84,No,,N/A,FALSE
7/27/2019,15.9,No,,N/A,FALSE
7/28/2019,16.22,No,,N/A,FALSE
7/29/2019,16.39,No,,N/A,FALSE
7/30/2019,16.42,No,,N/A,FALSE
7/31/2019,16.49,No,,N/A,FALSE
8/1/2019,16.53,No,,N/A,FALSE
8/2/2019,16.58,No,,N/A,FALSE
8/3/2019,16.61,No,,N/A,FALSE
8/4/2019,16.66,No,,N/A,FALSE
8/5/2019,16.71,No,,N/A,FALSE
8/6/2019,16.84,No,,N/A,FALSE
8/7/2019,17.08,No,,N/A,FALSE
8/8/2019,17.14,No,,N/A,FALSE
8/9/2019,17.14,No,,N/A,FALSE
8/10/2019,17.13,No,,N/A,FALSE
8/11/2019,17.26,No,,N/A,FALSE
8/12/2019,17.42,No,,N/A,FALSE
8/13/2019,17.4,No,,N/A,FALSE
8/14/2019,17.38,No,,N/A,FALSE
8/15/2019,17.37,No,,N/A,FALSE
8/16/2019,17.39,No,,N/A,FALSE
8/17/2019,17.5,No,,N/A,FALSE
8/18/2019,17.51,No,,N/A,FALSE
8/19/2019,17.59,No,,N/A,FALSE
8/20/2019,17.66,No,,N/A,FALSE
8/21/2019,17.85,No,,N/A,FALSE
8/22/2019,18,No,,N/A,FALSE
8/23/2019,18.08,No,,N/A,FALSE
8/24/2019,18.12,No,,N/A,FALSE
8/25/2019,18.11,No,,N/A,FALSE
8/26/2019,17.96,No,,N/A,FALSE
8/27/2019,17.75,No,,N/A,FALSE
8/28/2019,17.79,No,,N/A,FALSE
8/29/2019,17.76,No,,N/A,FALSE
8/30/2019,17.67,No,,N/A,FALSE
8/31/2019,17.82,No,,N/A,FALSE
9/1/2019,18.04,No,,N/A,FALSE
9/2/2019,18.01,No,,N/A,FALSE
9/3/2019,17.95,No,,N/A,FALSE
9/4/2019,18.06,No,,N/A,FALSE
9/5/2019,18.31,No,,N/A,FALSE
9/6/2019,18.35,No,,N/A,FALSE
9/7/2019,18.32,No,,N/A,FALSE
9/8/2019,18.33,No,,N/A,FALSE
9/9/2019,18.18,No,,N/A,FALSE
9/10/2019,18.14,No,,N/A,FALSE
9/11/2019,18.16,No,,N/A,FALSE
9/12/2019,18.2,No,,N/A,FALSE
9/13/2019,18.16,No,,N/A,FALSE
9/14/2019,18.21,No,,N/A,FALSE
9/15/2019,18.26,No,,N/A,FALSE
9/16/2019,18.2,No,,N/A,FALSE
9/17/2019,18.17,No,,N/A,FALSE
9/18/2019,18.21,No,,N/A,FALSE
9/19/2019,18.25,No,,N/A,FALSE
9/20/2019,18.21,No,,N/A,FALSE
9/21/2019,18.05,No,,N/A,FALSE
9/22/2019,17.73,No,,N/A,FALSE
9/23/2019,17.63,No,,N/A,FALSE
9/24/2019,17.5,No,,N/A,FALSE
9/25/2019,17.43,No,,N/A,FALSE
9/26/2019,17.35,No,,N/A,FALSE
9/27/2019,17.25,No,,N/A,FALSE
9/28/2019,17.11,No,,N/A,FALSE
9/29/2019,17.06,No,,N/A,FALSE
9/30/2019,16.92,No,,N/A,FALSE
10/1/2019,16.98,No,,N/A,FALSE
