Date,Flow,Conductivity,Temperature,pH,Turbidity,DO,DO_Sat,fDOM,Nitrogen,Chl-RFU,Phyco,Phyco_RFU,Chl
7/2/2019 16:30,"-58,100  ",134  ,21.3  ,7.4  ,7.2  ,7.7  ,87  ,19.0  ,0.19  ,0.3  ,0.11  ,0.10  ,1.1  
7/2/2019 16:45,"-52,300  ",134  ,21.3  ,7.5  ,7.8  ,7.7  ,87  ,18.9  ,0.20  ,0.2  ,0.05  ,0.05  ,0.8  
7/2/2019 17:00,"-47,200  ",134  ,21.3  ,7.5  ,6.9  ,7.7  ,87  ,19.3  ,0.20  ,0.2  ,0.07  ,0.06  ,0.8  
7/2/2019 17:15,"-40,500  ",133  ,21.3  ,7.5  ,5.8  ,7.7  ,87  ,18.9  ,0.20  ,0.2  ,0.03  ,0.03  ,0.9  
7/2/2019 17:30,"-33,600  ",132  ,21.4  ,7.5  ,4.7  ,7.7  ,87  ,18.7  ,0.20  ,0.2  ,0.03  ,0.02  ,0.7  
7/2/2019 17:45,"-23,700  ",132  ,21.4  ,7.5  ,5.1  ,7.9  ,89  ,18.9  ,0.20  ,0.2  ,0.09  ,0.09  ,0.8  
7/2/2019 18:00,"-14,600  ",130  ,21.4  ,7.5  ,5.3  ,7.8  ,88  ,18.7  ,0.20  ,0.3  ,0.05  ,0.05  ,1.1  
7/2/2019 18:15,"-1,460  ",131  ,21.4  ,7.5  ,4.9  ,7.8  ,89  ,18.6  ,0.20  ,0.3  ,   ,0.01  ,1.1  
7/2/2019 18:30,"11,400  ",132  ,21.4  ,7.5  ,4.9  ,7.8  ,89  ,18.8  ,0.20  ,0.3  ,0.06  ,0.06  ,1.1  
7/2/2019 18:45,"25,800  ",134  ,21.4  ,7.5  ,5.3  ,7.8  ,89  ,19.1  ,0.19  ,0.2  ,0.10  ,0.09  ,1.0  
7/2/2019 19:00,"38,000  ",128  ,21.5  ,7.5  ,5.0  ,7.9  ,89  ,18.4  ,0.19  ,0.3  ,0.05  ,0.05  ,1.1  
7/2/2019 19:15,"46,600  ",132  ,21.4  ,7.5  ,5.4  ,7.8  ,88  ,19.0  ,0.20  ,0.2  ,0.13  ,0.12  ,0.9  
7/2/2019 19:30,"54,400  ",132  ,21.3  ,7.5  ,5.7  ,7.8  ,88  ,18.8  ,0.19  ,0.2  ,0.06  ,0.06  ,1.0  
7/2/2019 19:45,"62,100  ",133  ,21.3  ,7.5  ,6.6  ,7.8  ,88  ,18.9  ,0.19  ,0.3  ,   ,0.00  ,1.2  
7/2/2019 20:00,"65,200  ",132  ,21.3  ,7.5  ,5.8  ,7.8  ,88  ,18.9  ,0.19  ,0.2  ,0.12  ,0.12  ,1.0  
7/2/2019 20:15,"63,600  ",132  ,21.3  ,7.5  ,7.3  ,7.8  ,88  ,18.8  ,0.19  ,   ,0.24  ,0.24  ,88.8  
7/2/2019 20:30,"59,800  ",132  ,21.2  ,7.5  ,6.9  ,7.8  ,88  ,18.9  ,0.19  ,0.3  ,0.05  ,0.04  ,1.4  
7/2/2019 20:45,"59,400  ",132  ,21.2  ,7.5  ,6.3  ,7.8  ,87  ,19.0  ,0.19  ,0.3  ,0.11  ,0.11  ,1.2  
7/2/2019 21:00,"58,400  ",132  ,21.2  ,7.5  ,9.8  ,7.8  ,88  ,19.1  ,0.19  ,0.2  ,0.15  ,0.14  ,1.0  
7/2/2019 21:15,"53,600  ",131  ,21.2  ,7.5  ,6.0  ,7.8  ,88  ,18.8  ,0.18  ,0.3  ,0.04  ,0.04  ,1.2  
7/2/2019 21:30,"47,900  ",132  ,21.2  ,7.5  ,6.2  ,7.8  ,87  ,18.8  ,0.19  ,0.2  ,   ,   ,1.0  
7/2/2019 21:45,"42,800  ",132  ,21.2  ,7.5  ,6.2  ,7.8  ,87  ,18.9  ,0.19  ,0.3  ,   ,   ,1.3  
7/2/2019 22:00,"33,600  ",132  ,21.2  ,7.5  ,5.5  ,7.7  ,86  ,19.0  ,0.19  ,0.3  ,0.06  ,0.06  ,1.3  
7/2/2019 22:15,"24,100  ",132  ,21.2  ,7.5  ,4.3  ,7.8  ,87  ,19.1  ,0.19  ,0.2  ,0.06  ,0.06  ,1.1  
7/2/2019 22:30,"11,100  ",133  ,21.2  ,7.5  ,5.6  ,7.7  ,87  ,18.9  ,0.19  ,0.2  ,0.10  ,0.09  ,1.1  
7/2/2019 22:45,"-9,050  ",132  ,21.2  ,7.5  ,5.8  ,7.8  ,87  ,19.1  ,0.18  ,0.2  ,   ,0.01  ,1.0  
7/2/2019 23:00,"-24,400  ",132  ,21.2  ,7.4  ,6.7  ,7.8  ,88  ,18.8  ,0.19  ,0.3  ,0.08  ,0.08  ,1.3  
7/2/2019 23:15,"-36,700  ",132  ,21.2  ,7.4  ,6.0  ,7.8  ,88  ,18.8  ,0.18  ,0.2  ,0.10  ,0.09  ,0.9  
7/2/2019 23:30,"-49,300  ",130  ,21.2  ,7.4  ,6.1  ,7.8  ,88  ,18.6  ,0.18  ,0.3  ,0.11  ,0.11  ,1.1  
7/2/2019 23:45,"-65,600  ",121  ,21.5  ,7.4  ,7.9  ,8.0  ,90  ,18.2  ,0.16  ,0.3  ,0.03  ,0.03  ,1.2  
7/3/2019 0:00,"-73,200  ",126  ,21.3  ,7.4  ,8.0  ,7.8  ,89  ,18.4  ,0.18  ,0.2  ,0.05  ,0.05  ,1.0  
7/3/2019 0:15,"-77,500  ",123  ,21.4  ,7.4  ,7.9  ,7.9  ,89  ,17.8  ,0.17  ,0.3  ,0.02  ,0.02  ,1.3  
7/3/2019 0:30,"-82,000  ",125  ,21.3  ,7.4  ,8.5  ,7.8  ,89  ,17.9  ,0.18  ,0.2  ,0.10  ,0.10  ,1.1  
7/3/2019 0:45,"-83,600  ",125  ,21.4  ,7.4  ,8.1  ,7.8  ,88  ,17.9  ,0.18  ,0.2  ,0.06  ,0.05  ,1.1  
7/3/2019 1:00,"-85,000  ",125  ,21.3  ,7.4  ,7.0  ,7.8  ,88  ,18.1  ,0.19  ,0.2  ,   ,   ,1.0  
7/3/2019 1:15,"-86,200  ",126  ,21.3  ,7.4  ,7.2  ,7.8  ,88  ,18.1  ,0.19  ,0.2  ,0.08  ,0.07  ,1.0  
7/3/2019 1:30,"-84,000  ",127  ,21.3  ,7.4  ,7.6  ,7.8  ,88  ,18.1  ,0.19  ,0.3  ,0.11  ,0.10  ,1.1  
7/3/2019 1:45,"-82,500  ",127  ,21.3  ,7.4  ,7.1  ,7.8  ,88  ,18.1  ,0.20  ,0.2  ,   ,0.00  ,0.9  
7/3/2019 2:00,"-80,400  ",127  ,21.3  ,7.4  ,6.7  ,7.8  ,88  ,18.1  ,0.20  ,0.2  ,0.12  ,0.11  ,1.0  
7/3/2019 2:15,"-76,000  ",127  ,21.4  ,7.4  ,6.8  ,7.8  ,88  ,18.0  ,0.20  ,0.2  ,0.06  ,0.06  ,1.0  
7/3/2019 2:30,"-73,500  ",127  ,21.4  ,7.4  ,8.1  ,7.8  ,88  ,17.9  ,0.20  ,0.2  ,0.13  ,0.12  ,1.0  
7/3/2019 2:45,"-65,100  ",127  ,21.4  ,7.4  ,6.7  ,7.8  ,88  ,18.0  ,0.21  ,0.3  ,0.41  ,0.39  ,1.3  
7/3/2019 3:00,"-61,500  ",127  ,21.4  ,7.4  ,7.0  ,7.8  ,88  ,18.0  ,0.21  ,0.3  ,0.07  ,0.06  ,1.3  
7/3/2019 3:15,"-54,100  ",127  ,21.4  ,7.4  ,6.8  ,7.8  ,88  ,18.1  ,0.21  ,0.2  ,0.09  ,0.08  ,0.8  
7/3/2019 3:30,"-48,500  ",128  ,21.4  ,7.4  ,6.0  ,7.8  ,88  ,18.1  ,0.21  ,0.3  ,0.09  ,0.09  ,1.3  
7/3/2019 3:45,"-42,100  ",128  ,21.4  ,7.4  ,5.9  ,7.7  ,88  ,18.1  ,0.21  ,0.2  ,0.05  ,0.04  ,1.0  
7/3/2019 4:00,"-32,000  ",128  ,21.4  ,7.4  ,5.1  ,7.7  ,87  ,18.2  ,0.21  ,0.2  ,0.12  ,0.12  ,0.9  
7/3/2019 4:15,"-21,300  ",128  ,21.4  ,7.4  ,4.9  ,7.7  ,87  ,18.2  ,0.21  ,0.2  ,0.13  ,0.13  ,0.9  
7/3/2019 4:30,"-5,620  ",128  ,21.3  ,7.4  ,5.2  ,7.7  ,87  ,18.1  ,0.21  ,0.2  ,   ,0.00  ,1.0  
7/3/2019 4:45,"11,700  ",127  ,21.4  ,7.5  ,4.6  ,7.7  ,87  ,18.2  ,0.21  ,0.3  ,0.11  ,0.10  ,1.3  
7/3/2019 5:00,"29,400  ",127  ,21.3  ,7.5  ,5.2  ,7.8  ,88  ,18.2  ,0.21  ,0.2  ,0.08  ,0.07  ,1.0  
7/3/2019 5:15,"52,400  ",127  ,21.3  ,7.4  ,7.4  ,7.7  ,87  ,18.0  ,0.21  ,0.2  ,0.10  ,0.10  ,1.0  
7/3/2019 5:30,"66,000  ",127  ,21.3  ,7.4  ,6.0  ,7.8  ,87  ,18.0  ,0.21  ,0.2  ,0.04  ,0.04  ,1.0  
7/3/2019 5:45,"75,600  ",127  ,21.2  ,7.4  ,7.9  ,7.7  ,87  ,17.9  ,0.21  ,0.2  ,0.10  ,0.09  ,0.7  
7/3/2019 6:00,"83,100  ",126  ,21.2  ,7.4  ,10.8  ,7.7  ,87  ,17.8  ,0.20  ,0.3  ,0.08  ,0.08  ,1.2  
7/3/2019 6:15,"84,300  ",126  ,21.2  ,7.4  ,10.1  ,7.7  ,86  ,17.7  ,0.20  ,0.3  ,0.14  ,0.13  ,1.1  
7/3/2019 6:30,"86,000  ",126  ,21.2  ,7.4  ,9.8  ,7.7  ,87  ,17.8  ,0.20  ,0.2  ,   ,0.01  ,0.9  
7/3/2019 6:45,"87,700  ",126  ,21.2  ,7.4  ,8.0  ,7.7  ,87  ,17.7  ,0.20  ,0.2  ,0.02  ,0.02  ,0.9  
7/3/2019 7:00,"88,300  ",126  ,21.2  ,7.4  ,8.5  ,7.7  ,87  ,17.8  ,0.20  ,0.2  ,0.12  ,0.12  ,0.9  
7/3/2019 7:15,"89,200  ",126  ,21.2  ,7.4  ,8.6  ,7.7  ,87  ,18.0  ,0.20  ,0.2  ,0.15  ,0.15  ,1.0  
7/3/2019 7:30,"88,000  ",126  ,21.2  ,7.4  ,6.7  ,7.7  ,87  ,18.0  ,0.20  ,0.2  ,0.07  ,0.07  ,1.0  
7/3/2019 7:45,"89,000  ",126  ,21.2  ,7.4  ,7.2  ,7.7  ,87  ,17.9  ,0.20  ,0.2  ,   ,0.01  ,0.8  
7/3/2019 8:00,"86,200  ",126  ,21.2  ,7.4  ,7.7  ,7.7  ,87  ,18.0  ,0.20  ,0.2  ,0.05  ,0.05  ,0.9  
7/3/2019 8:15,"84,400  ",126  ,21.2  ,7.4  ,7.2  ,7.7  ,87  ,18.1  ,0.20  ,0.2  ,0.11  ,0.11  ,1.0  
7/3/2019 8:30,"83,000  ",127  ,21.2  ,7.4  ,7.8  ,7.7  ,87  ,18.2  ,0.19  ,0.2  ,0.06  ,0.06  ,1.0  
7/3/2019 8:45,"82,500  ",127  ,21.2  ,7.4  ,7.6  ,7.8  ,88  ,18.1  ,0.20  ,0.2  ,0.15  ,0.14  ,0.8  
7/3/2019 9:00,"81,000  ",128  ,21.2  ,7.4  ,8.1  ,7.8  ,87  ,18.2  ,0.19  ,0.2  ,0.06  ,0.05  ,1.0  
7/3/2019 9:15,"80,100  ",129  ,21.1  ,7.4  ,7.5  ,7.7  ,87  ,18.6  ,0.19  ,0.2  ,0.03  ,0.03  ,0.7  
7/3/2019 9:30,"78,500  ",129  ,21.1  ,7.5  ,7.5  ,7.8  ,88  ,18.6  ,0.19  ,0.3  ,0.32  ,0.31  ,1.2  
7/3/2019 9:45,"76,500  ",130  ,21.1  ,7.5  ,9.0  ,7.8  ,87  ,18.9  ,0.19  ,0.2  ,0.02  ,0.02  ,0.9  
7/3/2019 10:00,"76,000  ",131  ,21.1  ,7.5  ,10.7  ,7.8  ,87  ,19.0  ,0.19  ,0.2  ,0.14  ,0.14  ,0.9  
7/3/2019 10:15,"75,200  ",132  ,21.1  ,7.5  ,8.0  ,7.8  ,88  ,19.3  ,0.19  ,0.2  ,0.16  ,0.16  ,0.8  
7/3/2019 10:30,"72,800  ",135  ,21.0  ,7.5  ,7.9  ,7.8  ,87  ,19.4  ,0.18  ,0.2  ,0.05  ,0.04  ,0.7  
7/3/2019 10:45,"70,600  ",136  ,21.1  ,7.5  ,7.4  ,7.8  ,88  ,19.8  ,0.18  ,0.2  ,0.08  ,0.08  ,0.9  
7/3/2019 11:00,"68,800  ",137  ,21.0  ,7.5  ,8.5  ,7.8  ,87  ,20.1  ,0.18  ,0.2  ,   ,   ,0.7  
7/3/2019 11:15,"65,800  ",140  ,21.0  ,7.5  ,7.7  ,7.8  ,87  ,20.5  ,0.18  ,0.2  ,0.07  ,0.07  ,1.0  
7/3/2019 11:30,"62,500  ",140  ,21.0  ,7.6  ,7.9  ,7.8  ,88  ,20.5  ,0.18  ,0.2  ,0.12  ,0.11  ,0.7  
7/3/2019 11:45,"59,700  ",142  ,21.0  ,7.6  ,9.6  ,7.8  ,87  ,20.8  ,0.18  ,0.2  ,0.03  ,0.03  ,0.9  
7/3/2019 12:00,"57,200  ",143  ,21.0  ,7.6  ,7.3  ,7.8  ,88  ,20.8  ,0.18  ,0.2  ,0.11  ,0.11  ,0.9  
7/3/2019 12:15,"49,700  ",146  ,21.0  ,7.6  ,7.3  ,7.7  ,87  ,21.3  ,0.17  ,0.2  ,0.04  ,0.04  ,0.9  
7/3/2019 12:30,"41,000  ",146  ,21.0  ,7.6  ,6.5  ,7.8  ,87  ,21.5  ,0.17  ,0.2  ,0.07  ,0.06  ,0.9  
7/3/2019 12:45,"30,900  ",147  ,21.1  ,7.6  ,8.3  ,7.8  ,88  ,21.5  ,0.17  ,0.2  ,0.15  ,0.14  ,0.8  
7/3/2019 13:00,"12,700  ",147  ,21.1  ,7.6  ,8.5  ,7.8  ,87  ,21.4  ,0.17  ,0.2  ,0.12  ,0.11  ,1.1  
7/3/2019 13:15,"-12,400  ",148  ,21.0  ,7.6  ,7.0  ,7.7  ,87  ,21.6  ,0.16  ,0.2  ,0.11  ,0.10  ,1.0  
7/3/2019 13:30,"-30,700  ",153  ,21.0  ,7.6  ,10.9  ,7.8  ,87  ,24.1  ,0.17  ,0.3  ,0.13  ,0.13  ,1.3  
7/3/2019 13:45,"-46,300  ",153  ,21.1  ,7.6  ,8.5  ,7.8  ,88  ,23.3  ,0.16  ,0.4  ,0.07  ,0.07  ,1.5  
7/3/2019 14:00,"-62,100  ",153  ,21.1  ,7.6  ,13.6  ,7.8  ,88  ,24.8  ,0.17  ,0.3  ,0.09  ,0.08  ,1.4  
7/3/2019 14:15,"-76,000  ",138  ,21.4  ,7.5  ,10.9  ,7.9  ,89  ,22.1  ,0.16  ,0.3  ,0.10  ,0.09  ,1.4  
7/3/2019 14:30,"-81,100  ",135  ,21.4  ,7.5  ,12.8  ,7.9  ,89  ,21.6  ,0.16  ,0.4  ,0.13  ,0.13  ,1.5  
7/3/2019 14:45,"-83,400  ",136  ,21.3  ,7.5  ,12.4  ,7.9  ,89  ,21.4  ,0.17  ,0.3  ,0.06  ,0.06  ,1.2  
7/3/2019 15:00,"-84,800  ",136  ,21.3  ,7.5  ,11.3  ,7.8  ,88  ,21.4  ,0.17  ,0.3  ,0.16  ,0.15  ,1.4  
7/3/2019 15:15,"-85,300  ",136  ,21.3  ,7.5  ,10.2  ,7.9  ,89  ,22.0  ,0.17  ,0.3  ,0.17  ,0.16  ,1.3  
7/3/2019 15:30,"-84,200  ",135  ,21.3  ,7.5  ,8.6  ,7.8  ,88  ,21.0  ,0.18  ,0.4  ,0.18  ,0.17  ,1.5  
7/3/2019 15:45,"-82,000  ",134  ,21.3  ,7.5  ,8.6  ,7.8  ,88  ,19.7  ,0.17  ,0.3  ,0.17  ,0.17  ,1.1  
7/3/2019 16:00,"-79,900  ",133  ,21.3  ,7.5  ,9.4  ,7.8  ,88  ,19.4  ,0.17  ,0.3  ,0.15  ,0.14  ,1.1  
7/3/2019 16:15,"-76,500  ",133  ,21.4  ,7.5  ,8.3  ,7.8  ,88  ,19.3  ,0.18  ,0.2  ,0.06  ,0.06  ,0.9  
7/3/2019 16:30,"-73,500  ",133  ,21.4  ,7.5  ,8.0  ,7.8  ,88  ,19.2  ,0.18  ,0.2  ,0.09  ,0.08  ,1.1  
7/3/2019 16:45,"-69,900  ",132  ,21.4  ,7.5  ,7.7  ,7.8  ,88  ,19.2  ,0.18  ,0.3  ,0.07  ,0.07  ,1.1  
7/3/2019 17:00,"-64,500  ",131  ,21.4  ,7.5  ,7.3  ,7.7  ,88  ,19.0  ,0.18  ,0.2  ,   ,0.00  ,1.0  
7/3/2019 17:15,"-59,200  ",131  ,21.4  ,7.5  ,7.8  ,7.7  ,87  ,19.0  ,0.18  ,0.2  ,0.06  ,0.06  ,0.8  
7/3/2019 17:30,"-56,600  ",131  ,21.4  ,7.5  ,6.5  ,7.7  ,87  ,19.0  ,0.19  ,0.2  ,0.06  ,0.06  ,1.0  
7/3/2019 17:45,"-50,300  ",131  ,21.4  ,7.5  ,7.6  ,7.7  ,87  ,18.9  ,0.19  ,0.2  ,   ,   ,1.1  
7/3/2019 18:00,"-45,200  ",129  ,21.5  ,7.5  ,5.5  ,7.8  ,88  ,18.5  ,0.19  ,0.3  ,0.03  ,0.03  ,1.1  
7/3/2019 18:15,"-38,300  ",130  ,21.4  ,7.5  ,5.6  ,7.7  ,87  ,18.8  ,0.19  ,0.2  ,0.07  ,0.07  ,0.9  
7/3/2019 18:30,"-29,000  ",128  ,21.5  ,7.5  ,5.4  ,7.8  ,88  ,18.4  ,0.19  ,0.2  ,   ,   ,0.9  
7/3/2019 18:45,"-20,200  ",127  ,21.5  ,7.5  ,4.6  ,7.8  ,89  ,18.3  ,0.19  ,0.2  ,   ,0.00  ,1.1  
7/3/2019 19:00,"-8,280  ",126  ,21.6  ,7.5  ,3.6  ,7.8  ,88  ,18.2  ,0.19  ,0.2  ,0.04  ,0.04  ,0.9  
7/3/2019 19:15,"5,040  ",127  ,21.5  ,7.5  ,5.3  ,7.8  ,89  ,18.4  ,0.19  ,0.2  ,0.06  ,0.06  ,1.0  
7/3/2019 19:30,"20,800  ",128  ,21.5  ,7.5  ,4.5  ,7.8  ,88  ,18.5  ,0.19  ,0.3  ,0.05  ,0.05  ,1.4  
7/3/2019 19:45,"33,800  ",128  ,21.5  ,7.5  ,4.8  ,7.8  ,88  ,18.8  ,0.19  ,0.2  ,0.10  ,0.10  ,1.0  
7/3/2019 20:00,"44,900  ",124  ,21.6  ,7.5  ,4.6  ,7.8  ,89  ,18.2  ,0.18  ,0.2  ,0.03  ,0.03  ,1.1  
7/3/2019 20:15,"52,600  ",129  ,21.4  ,7.5  ,6.7  ,7.8  ,88  ,18.8  ,0.18  ,0.3  ,0.10  ,0.10  ,1.2  
7/3/2019 20:30,"62,700  ",128  ,21.4  ,7.5  ,8.1  ,7.8  ,88  ,18.6  ,0.18  ,0.2  ,0.07  ,0.07  ,0.9  
7/3/2019 20:45,"67,200  ",127  ,21.4  ,7.5  ,7.4  ,7.8  ,88  ,18.7  ,0.18  ,0.2  ,0.05  ,0.05  ,0.9  
7/3/2019 21:00,"65,900  ",127  ,21.4  ,7.5  ,6.8  ,7.8  ,88  ,18.6  ,0.18  ,0.3  ,   ,0.00  ,1.1  
7/3/2019 21:15,"61,400  ",128  ,21.4  ,7.5  ,7.2  ,7.8  ,88  ,18.8  ,0.18  ,0.2  ,0.12  ,0.12  ,1.0  
7/3/2019 21:30,"59,700  ",128  ,21.4  ,7.5  ,6.4  ,7.8  ,88  ,18.7  ,0.18  ,0.2  ,0.03  ,0.03  ,1.0  
7/3/2019 21:45,"58,700  ",128  ,21.4  ,7.5  ,6.5  ,7.8  ,88  ,18.8  ,0.18  ,0.3  ,0.04  ,0.04  ,1.2  
7/3/2019 22:00,"56,300  ",128  ,21.4  ,7.5  ,5.7  ,7.8  ,88  ,18.8  ,0.18  ,0.3  ,0.11  ,0.11  ,1.3  
7/3/2019 22:15,"52,500  ",129  ,21.3  ,7.5  ,6.5  ,7.8  ,88  ,19.1  ,0.18  ,0.3  ,0.03  ,0.03  ,1.1  
7/3/2019 22:30,"46,600  ",130  ,21.3  ,7.5  ,5.7  ,7.7  ,87  ,19.1  ,0.18  ,0.3  ,0.04  ,0.04  ,1.2  
7/3/2019 22:45,"36,400  ",130  ,21.3  ,7.5  ,5.0  ,7.7  ,87  ,19.0  ,0.18  ,0.3  ,0.13  ,0.13  ,1.2  
7/3/2019 23:00,"27,500  ",130  ,21.3  ,7.5  ,5.0  ,7.8  ,88  ,19.1  ,0.18  ,0.2  ,0.14  ,0.13  ,1.0  
7/3/2019 23:15,"14,100  ",130  ,21.3  ,7.5  ,5.5  ,7.8  ,88  ,19.2  ,0.18  ,0.3  ,0.09  ,0.08  ,1.1  
7/3/2019 23:30,"-1,060  ",131  ,21.3  ,7.5  ,6.0  ,7.8  ,88  ,19.1  ,0.18  ,0.3  ,   ,0.01  ,1.2  
7/3/2019 23:45,"-18,900  ",130  ,21.3  ,7.5  ,5.6  ,7.8  ,88  ,19.1  ,0.18  ,0.2  ,0.16  ,0.15  ,0.9  
7/4/2019 0:00,"-32,700  ",130  ,21.4  ,7.5  ,6.6  ,7.8  ,88  ,19.0  ,0.18  ,0.3  ,0.06  ,0.06  ,1.2  
7/4/2019 0:15,"-45,600  ",129  ,21.4  ,7.5  ,6.2  ,7.8  ,88  ,19.0  ,0.18  ,0.2  ,0.02  ,0.02  ,1.0  
7/4/2019 0:30,"-59,400  ",127  ,21.4  ,7.4  ,8.7  ,7.8  ,88  ,18.7  ,0.18  ,0.2  ,   ,0.00  ,0.8  
7/4/2019 0:45,"-71,900  ",124  ,21.5  ,7.4  ,6.0  ,7.9  ,89  ,18.5  ,0.17  ,0.2  ,0.19  ,0.18  ,0.9  
7/4/2019 1:00,"-74,700  ",122  ,21.5  ,7.4  ,7.6  ,7.9  ,90  ,17.7  ,0.17  ,0.3  ,   ,   ,1.3  
7/4/2019 1:15,"-80,100  ",123  ,21.5  ,7.4  ,8.2  ,7.9  ,89  ,18.2  ,0.17  ,0.3  ,0.07  ,0.07  ,1.3  
7/4/2019 1:30,"-82,600  ",124  ,21.5  ,7.4  ,7.2  ,7.9  ,89  ,18.9  ,0.18  ,0.3  ,0.02  ,0.02  ,1.1  
7/4/2019 1:45,"-86,100  ",124  ,21.5  ,7.4  ,8.6  ,7.8  ,89  ,19.8  ,0.18  ,0.3  ,0.12  ,0.11  ,1.1  
7/4/2019 2:00,"-84,500  ",124  ,21.5  ,7.4  ,7.2  ,7.8  ,88  ,19.3  ,0.18  ,0.2  ,   ,0.00  ,1.0  
7/4/2019 2:15,"-84,500  ",125  ,21.5  ,7.4  ,6.9  ,7.8  ,88  ,19.8  ,0.18  ,0.2  ,0.05  ,0.04  ,0.9  
7/4/2019 2:30,"-83,400  ",125  ,21.4  ,7.4  ,7.0  ,7.8  ,88  ,19.4  ,0.19  ,0.2  ,0.13  ,0.12  ,1.1  
7/4/2019 2:45,"-79,200  ",126  ,21.4  ,7.4  ,8.2  ,7.7  ,88  ,20.6  ,0.19  ,0.3  ,0.11  ,0.11  ,1.2  
7/4/2019 3:00,"-76,500  ",126  ,21.5  ,7.4  ,6.3  ,7.7  ,87  ,21.1  ,0.19  ,0.3  ,   ,0.00  ,1.2  
7/4/2019 3:15,"-71,700  ",126  ,21.5  ,7.4  ,6.7  ,7.7  ,87  ,21.4  ,0.19  ,0.3  ,0.10  ,0.09  ,1.1  
7/4/2019 3:30,"-67,500  ",125  ,21.5  ,7.4  ,6.6  ,7.7  ,87  ,20.0  ,0.20  ,0.3  ,   ,   ,1.3  
7/4/2019 3:45,"-61,800  ",125  ,21.5  ,7.4  ,8.5  ,7.8  ,88  ,20.1  ,0.20  ,0.3  ,0.10  ,0.10  ,1.4  
7/4/2019 4:00,"-55,400  ",126  ,21.5  ,7.4  ,6.4  ,7.7  ,88  ,22.0  ,0.20  ,0.2  ,0.07  ,0.07  ,1.0  
7/4/2019 4:15,"-48,700  ",126  ,21.5  ,7.4  ,6.3  ,7.7  ,88  ,21.0  ,0.20  ,0.3  ,0.04  ,0.04  ,1.2  
7/4/2019 4:30,"-40,800  ",124  ,21.5  ,7.4  ,6.8  ,7.7  ,88  ,19.1  ,0.20  ,0.3  ,0.11  ,0.10  ,1.3  
7/4/2019 4:45,"-32,800  ",124  ,21.5  ,7.4  ,5.7  ,7.7  ,87  ,18.8  ,0.20  ,0.3  ,0.10  ,0.10  ,1.3  
7/4/2019 5:00,"-20,500  ",126  ,21.4  ,7.4  ,5.1  ,7.7  ,87  ,19.7  ,0.20  ,0.3  ,0.06  ,0.05  ,1.1  
7/4/2019 5:15,"-8,130  ",124  ,21.5  ,7.4  ,5.2  ,7.6  ,87  ,18.6  ,0.21  ,0.3  ,0.07  ,0.07  ,1.2  
7/4/2019 5:30,"8,230  ",124  ,21.5  ,7.5  ,5.2  ,7.7  ,87  ,18.6  ,0.20  ,0.2  ,0.04  ,0.03  ,1.1  
7/4/2019 5:45,"26,700  ",124  ,21.5  ,7.5  ,4.9  ,7.7  ,87  ,18.1  ,0.20  ,0.2  ,0.18  ,0.18  ,1.0  
7/4/2019 6:00,"50,500  ",124  ,21.4  ,7.4  ,6.5  ,7.7  ,87  ,18.7  ,0.20  ,0.2  ,0.12  ,0.11  ,0.9  
7/4/2019 6:15,"64,900  ",124  ,21.4  ,7.5  ,6.0  ,7.7  ,87  ,18.1  ,0.20  ,0.2  ,0.17  ,0.16  ,1.0  
7/4/2019 6:30,"72,100  ",124  ,21.4  ,7.4  ,8.8  ,7.7  ,87  ,18.2  ,0.20  ,0.2  ,0.09  ,0.09  ,1.0  
7/4/2019 6:45,"81,600  ",124  ,21.4  ,7.4  ,8.8  ,7.6  ,86  ,18.0  ,0.19  ,0.3  ,0.05  ,0.05  ,1.2  
7/4/2019 7:00,"83,300  ",123  ,21.4  ,7.4  ,9.3  ,7.7  ,87  ,18.0  ,0.19  ,0.2  ,0.10  ,0.10  ,1.0  
7/4/2019 7:15,"86,900  ",123  ,21.4  ,7.4  ,10.5  ,7.7  ,87  ,17.9  ,0.19  ,0.2  ,0.09  ,0.08  ,0.8  
7/4/2019 7:30,"89,400  ",124  ,21.4  ,7.4  ,6.7  ,7.7  ,87  ,18.4  ,0.19  ,0.2  ,0.03  ,0.02  ,0.8  
7/4/2019 7:45,"89,700  ",124  ,21.4  ,7.4  ,7.1  ,7.7  ,87  ,18.3  ,0.19  ,0.3  ,0.14  ,0.14  ,1.1  
7/4/2019 8:00,"90,000  ",124  ,21.4  ,7.4  ,6.8  ,7.7  ,87  ,18.0  ,0.19  ,0.2  ,0.05  ,0.05  ,1.0  
7/4/2019 8:15,"88,600  ",123  ,21.4  ,7.4  ,6.4  ,7.7  ,87  ,18.2  ,0.19  ,0.2  ,0.18  ,0.17  ,0.8  
7/4/2019 8:30,"87,600  ",124  ,21.4  ,7.4  ,6.2  ,7.8  ,88  ,18.3  ,0.19  ,0.3  ,0.09  ,0.08  ,1.2  
7/4/2019 8:45,"86,000  ",124  ,21.4  ,7.4  ,7.6  ,7.8  ,88  ,18.1  ,0.19  ,0.2  ,0.06  ,0.06  ,1.0  
7/4/2019 9:00,"85,400  ",124  ,21.4  ,7.4  ,8.0  ,7.8  ,88  ,18.1  ,0.19  ,0.2  ,0.04  ,0.04  ,0.9  
