Region,Date,Month,Year,PesticideClass,TotalApplication
Sacramento River,2018-10-02,Oct,2018,Rice,9.852955783478855
Sacramento River,2018-10-07,Oct,2018,Other,35.30539233522428
Sacramento River,2018-01-02,Jan,2018,Rice,1.0254442275062128
Sacramento River,2018-01-03,Jan,2018,Rice,1.911785940173205
Sacramento River,2018-01-12,Jan,2018,Rice,0.42679604599016313
Sacramento River,2018-01-13,Jan,2018,Rice,0.20607824366948221
Sacramento River,2018-01-14,Jan,2018,Rice,1.3342651751765242
Sacramento River,2018-01-15,Jan,2018,Rice,2.4851342750638143
Sacramento River,2018-01-17,Jan,2018,Rice,3.5868885520626885
Sacramento River,2018-01-19,Jan,2018,Rice,0.19783494055674433
Sacramento River,2018-01-20,Jan,2018,Rice,0.5020057388278217
Sacramento River,2018-01-23,Jan,2018,Rice,0.4451279787527052
Sacramento River,2018-01-27,Jan,2018,Rice,0.49458694426823185
Sacramento River,2018-01-28,Jan,2018,Rice,0.5254988787120108
Sacramento River,2018-01-31,Jan,2018,Rice,0.9784579364864867
Sacramento River,2018-02-04,Feb,2018,Rice,0.09314724487336165
Sacramento River,2018-02-05,Feb,2018,Rice,2.4201802459656334
Sacramento River,2018-02-07,Feb,2018,Rice,7.365227680604025
Sacramento River,2018-02-24,Feb,2018,Rice,3.077017924518006
Sacramento River,2018-10-24,Oct,2018,Rice,0.8243121503626974
Sacramento River,2018-10-27,Oct,2018,Rice,3.3619148951977693
Sacramento River,2018-10-29,Oct,2018,Rice,0.4121556479833224
Sacramento River,2018-11-02,Nov,2018,Rice,0.4144713602165691
Sacramento River,2018-11-11,Nov,2018,Rice,3.346704944791773
Sacramento River,2018-11-16,Nov,2018,Rice,10.169071661224308
Sacramento River,2018-11-19,Nov,2018,Rice,3.880034824993096
Sacramento River,2018-11-26,Nov,2018,Rice,1.2620213436463703
Sacramento River,2018-11-27,Nov,2018,Rice,0.5687749493455345
Sacramento River,2018-12-03,Dec,2018,Rice,0.5514655283571903
Sacramento River,2018-12-04,Dec,2018,Rice,0.6512070869907726
Sacramento River,2018-12-06,Dec,2018,Rice,1.094990405587298
Sacramento River,2018-12-09,Dec,2018,Rice,1.4331781641017236
Sacramento River,2018-12-10,Dec,2018,Rice,0.4443043237273952
Sacramento River,2018-12-12,Dec,2018,Rice,5.639276729969055
Sacramento River,2018-12-13,Dec,2018,Rice,0.9630927281207955
Sacramento River,2018-12-18,Dec,2018,Rice,0.20607825503243085
Sacramento River,2018-12-19,Dec,2018,Rice,1.8547016923252442
Sacramento River,2018-12-20,Dec,2018,Rice,1.3650600534128898
Sacramento River,2018-12-21,Dec,2018,Rice,2.0607798686342256
Sacramento River,2018-12-22,Dec,2018,Rice,0.5671267587636433
Sacramento River,2018-12-23,Dec,2018,Rice,1.588674614213515
Sacramento River,2018-12-26,Dec,2018,Rice,0.596801982735115
Sacramento River,2018-12-30,Dec,2018,Rice,0.1236469467024595
Sacramento River,2018-12-31,Dec,2018,Rice,0.1285922475058247
Sacramento River,2018-12-17,Dec,2018,Pyrethroid,0.00136959784603968
Sacramento River,2018-10-18,Oct,2018,Pyrethroid,0.012639722259955586
Sacramento River,2019-01-01,Jan,2019,Pyrethroid,2110.992961343189
Sacramento River,2019-01-23,Jan,2019,Pyrethroid,136.99650578583214
Sacramento River,2019-02-01,Feb,2019,Pyrethroid,2202.496010860317
Sacramento River,2019-03-01,Mar,2019,Pyrethroid,1460.29035125896
Sacramento River,2019-03-07,Mar,2019,Pyrethroid,14.803751012563776
Sacramento River,2019-03-15,Mar,2019,Pyrethroid,23.11070852025681
Sacramento River,2019-03-20,Mar,2019,Pyrethroid,18.3730616337795
Sacramento River,2019-03-29,Mar,2019,Pyrethroid,6.705867403526748
Sacramento River,2019-03-30,Mar,2019,Pyrethroid,38.858497557915555
Sacramento River,2019-03-31,Mar,2019,Pyrethroid,20.22717785954893
Sacramento River,2019-04-01,Apr,2019,Pyrethroid,2534.876585458258
Sacramento River,2019-04-02,Apr,2019,Pyrethroid,11.570320441498838
Sacramento River,2019-04-03,Apr,2019,Pyrethroid,40.678864147510936
Sacramento River,2019-04-04,Apr,2019,Pyrethroid,8.263517843957109
Sacramento River,2019-04-07,Apr,2019,Pyrethroid,14.709404414414806
Sacramento River,2019-04-08,Apr,2019,Pyrethroid,10.453908744227867
Sacramento River,2019-04-09,Apr,2019,Pyrethroid,12.419227937891792
Sacramento River,2019-04-10,Apr,2019,Pyrethroid,5.700131016291247
Sacramento River,2019-04-11,Apr,2019,Pyrethroid,23.72093241258184
Sacramento River,2019-04-12,Apr,2019,Pyrethroid,9.94800234997233
Sacramento River,2019-04-13,Apr,2019,Pyrethroid,34.832269913751276
Sacramento River,2019-04-17,Apr,2019,Pyrethroid,14.63955604288159
Sacramento River,2019-04-23,Apr,2019,Pyrethroid,19.175765940211143
Sacramento River,2019-05-01,May,2019,Pyrethroid,3093.7055196972838
Sacramento River,2019-05-11,May,2019,Pyrethroid,317.3274686286756
Sacramento River,2019-05-13,May,2019,Pyrethroid,654.2607763403305
Sacramento River,2019-05-15,May,2019,Pyrethroid,208.8742499573075
Sacramento River,2019-05-17,May,2019,Pyrethroid,234.99679762530573
Sacramento River,2019-05-19,May,2019,Pyrethroid,58.87466595099433
Sacramento River,2019-05-20,May,2019,Pyrethroid,159.15577435485034
Sacramento River,2019-05-24,May,2019,Pyrethroid,466.71354762392076
Sacramento River,2019-05-25,May,2019,Pyrethroid,392.1404625690318
Sacramento River,2019-05-29,May,2019,Pyrethroid,226.2265188458321
Sacramento River,2019-05-31,May,2019,Pyrethroid,135.2574711623702
Sacramento River,2019-06-01,Jun,2019,Pyrethroid,2139.163176317572
Sacramento River,2019-06-09,Jun,2019,Pyrethroid,16.154933757355256
Sacramento River,2019-06-26,Jun,2019,Pyrethroid,359.1582968744786
Sacramento River,2019-07-01,Jul,2019,Pyrethroid,3098.419701394579
Sacramento River,2019-07-10,Jul,2019,Pyrethroid,396.03710073001025
Sacramento River,2019-07-27,Jul,2019,Pyrethroid,192.94509215169765
Sacramento River,2019-07-30,Jul,2019,Pyrethroid,310.8065905062328
Sacramento River,2019-07-31,Jul,2019,Pyrethroid,470.4400836609643
Sacramento River,2019-08-01,Aug,2019,Pyrethroid,3919.124847286427
Sacramento River,2019-08-02,Aug,2019,Pyrethroid,244.1230669575654
Sacramento River,2019-08-03,Aug,2019,Pyrethroid,304.40555695296234
Sacramento River,2019-08-04,Aug,2019,Pyrethroid,127.25603751300176
Sacramento River,2019-08-05,Aug,2019,Pyrethroid,208.77997085588856
Sacramento River,2019-08-06,Aug,2019,Pyrethroid,219.05161536953517
Sacramento River,2019-08-15,Aug,2019,Pyrethroid,546.9969557056191
Sacramento River,2019-08-16,Aug,2019,Pyrethroid,556.9291752731796
Sacramento River,2019-09-01,Sep,2019,Pyrethroid,2788.681625806589
Sacramento River,2019-09-06,Sep,2019,Pyrethroid,682.3450943020155
Sacramento River,2019-09-07,Sep,2019,Pyrethroid,485.91700299979505
Sacramento River,2019-09-08,Sep,2019,Pyrethroid,7.283085405861812
Sacramento River,2019-09-14,Sep,2019,Pyrethroid,185.3940039609323
Sacramento River,2019-09-15,Sep,2019,Pyrethroid,50.316133116211155
Sacramento River,2019-09-21,Sep,2019,Pyrethroid,343.6069565879305
Sacramento River,2019-09-22,Sep,2019,Pyrethroid,367.2124186032047
Sacramento River,2019-10-01,Oct,2019,Pyrethroid,1567.9220565407493
Sacramento River,2019-11-01,Nov,2019,Pyrethroid,1475.0668439808182
Sacramento River,2019-12-01,Dec,2019,Pyrethroid,1235.3442365782898
Sacramento River,2019-01-01,Jan,2019,Other,9903.113858140927
Sacramento River,2019-01-04,Jan,2019,Other,3755.632567969033
Sacramento River,2019-02-01,Feb,2019,Other,8183.543699974457
Sacramento River,2019-03-01,Mar,2019,Other,12148.599714625912
Sacramento River,2019-03-19,Mar,2019,Other,9650.089959164408
Sacramento River,2019-04-01,Apr,2019,Other,16913.13336378212
Sacramento River,2019-04-04,Apr,2019,Other,5663.5428485929415
Sacramento River,2019-04-05,Apr,2019,Other,4246.957595416398
Sacramento River,2019-04-07,Apr,2019,Other,5716.044881667097
Sacramento River,2019-04-09,Apr,2019,Other,1708.0749594069182
Sacramento River,2019-04-10,Apr,2019,Other,2971.9827279485544
Sacramento River,2019-04-11,Apr,2019,Other,3317.3315649826764
Sacramento River,2019-04-12,Apr,2019,Other,4133.9813224904055
Sacramento River,2019-04-13,Apr,2019,Other,5374.404731129998
Sacramento River,2019-04-14,Apr,2019,Other,1971.186356441205
Sacramento River,2019-04-15,Apr,2019,Other,2820.709763665176
Sacramento River,2019-04-16,Apr,2019,Other,2237.8834448108373
Sacramento River,2019-04-17,Apr,2019,Other,3129.621227054859
Sacramento River,2019-04-18,Apr,2019,Other,3776.108582991658
Sacramento River,2019-04-19,Apr,2019,Other,3192.3777897904583
Sacramento River,2019-04-20,Apr,2019,Other,3174.8267451365546
Sacramento River,2019-04-22,Apr,2019,Other,3857.8206064248193
Sacramento River,2019-04-23,Apr,2019,Other,2165.1191893317446
Sacramento River,2019-04-24,Apr,2019,Other,1807.0796227171152
Sacramento River,2019-04-25,Apr,2019,Other,2726.4155999788136
Sacramento River,2019-04-26,Apr,2019,Other,3637.204572280119
Sacramento River,2019-04-27,Apr,2019,Other,1973.8034328610545
Sacramento River,2019-04-29,Apr,2019,Other,2338.2728419890564
Sacramento River,2019-04-30,Apr,2019,Other,5522.724225918199
Sacramento River,2019-05-01,May,2019,Other,7522.295710844067
Sacramento River,2019-05-02,May,2019,Other,3206.102299901999
Sacramento River,2019-05-03,May,2019,Other,3149.078377468229
Sacramento River,2019-05-04,May,2019,Other,3621.544301075888
Sacramento River,2019-05-05,May,2019,Other,1253.0064054453285
Sacramento River,2019-05-06,May,2019,Other,1923.9239544735558
Sacramento River,2019-05-07,May,2019,Other,2429.652152909615
Sacramento River,2019-05-08,May,2019,Other,2194.4510206741406
Sacramento River,2019-05-09,May,2019,Other,2037.2636165444815
Sacramento River,2019-05-10,May,2019,Other,2614.782984712466
Sacramento River,2019-05-11,May,2019,Other,4104.115213234916
Sacramento River,2019-05-12,May,2019,Other,976.1884174453519
Sacramento River,2019-05-13,May,2019,Other,2641.0574947312307
Sacramento River,2019-05-14,May,2019,Other,5091.04408133333
Sacramento River,2019-05-15,May,2019,Other,1576.4001872935444
Sacramento River,2019-05-20,May,2019,Other,1131.5786624164534
Sacramento River,2019-05-21,May,2019,Other,1261.6521844679658
Sacramento River,2019-05-22,May,2019,Other,1070.2485162878145
Sacramento River,2019-05-23,May,2019,Other,1842.0940048137077
Sacramento River,2019-05-24,May,2019,Other,1802.5925632540848
Sacramento River,2019-05-25,May,2019,Other,1723.0911190604209
Sacramento River,2019-05-27,May,2019,Other,1234.4612298813647
Sacramento River,2019-05-28,May,2019,Other,2010.8829666756772
Sacramento River,2019-05-29,May,2019,Other,1543.308495440623
Sacramento River,2019-05-30,May,2019,Other,1892.6833724976564
Sacramento River,2019-05-31,May,2019,Other,3544.27818094547
Sacramento River,2019-06-01,Jun,2019,Other,7179.236331224238
Sacramento River,2019-06-03,Jun,2019,Other,2176.032531940932
Sacramento River,2019-06-04,Jun,2019,Other,2317.839814677493
Sacramento River,2019-06-05,Jun,2019,Other,1847.8647925636933
Sacramento River,2019-06-06,Jun,2019,Other,1137.2347646300052
Sacramento River,2019-06-07,Jun,2019,Other,1989.573504206508
Sacramento River,2019-06-08,Jun,2019,Other,1038.9954204767237
Sacramento River,2019-06-10,Jun,2019,Other,834.8389928384868
Sacramento River,2019-06-12,Jun,2019,Other,2291.741989467867
Sacramento River,2019-06-13,Jun,2019,Other,1337.3602061502656
Sacramento River,2019-06-14,Jun,2019,Other,2179.778085826496
Sacramento River,2019-06-15,Jun,2019,Other,1230.1882115252681
Sacramento River,2019-06-17,Jun,2019,Other,1080.6729825200252
Sacramento River,2019-06-19,Jun,2019,Other,2066.3150513257433
Sacramento River,2019-06-21,Jun,2019,Other,1218.8930231277507
Sacramento River,2019-06-25,Jun,2019,Other,1174.0245099220588
Sacramento River,2019-06-27,Jun,2019,Other,2012.2329390470936
Sacramento River,2019-06-30,Jun,2019,Other,2066.2293850868427
Sacramento River,2019-07-01,Jul,2019,Other,12559.808332137169
Sacramento River,2019-07-02,Jul,2019,Other,1286.3935735663476
Sacramento River,2019-07-03,Jul,2019,Other,1407.9809979049508
Sacramento River,2019-07-04,Jul,2019,Other,734.075207160379
Sacramento River,2019-07-06,Jul,2019,Other,668.7544336875969
Sacramento River,2019-07-07,Jul,2019,Other,274.5121313634006
Sacramento River,2019-07-08,Jul,2019,Other,1586.6095610146574
Sacramento River,2019-07-09,Jul,2019,Other,2166.1169817298655
Sacramento River,2019-07-10,Jul,2019,Other,2087.636730373121
Sacramento River,2019-07-12,Jul,2019,Other,1763.8851096018625
Sacramento River,2019-07-13,Jul,2019,Other,1352.3384101895363
Sacramento River,2019-07-14,Jul,2019,Other,351.8643310907008
Sacramento River,2019-07-15,Jul,2019,Other,1371.7143540305262
Sacramento River,2019-07-17,Jul,2019,Other,1012.9957495890329
Sacramento River,2019-07-23,Jul,2019,Other,1116.7545522802716
Sacramento River,2019-07-27,Jul,2019,Other,508.17208906531755
Sacramento River,2019-07-31,Jul,2019,Other,2386.8399014300403
Sacramento River,2019-08-01,Aug,2019,Other,7084.429513196699
Sacramento River,2019-08-05,Aug,2019,Other,558.304457332793
Sacramento River,2019-08-13,Aug,2019,Other,575.1373389463487
Sacramento River,2019-09-01,Sep,2019,Other,4386.822605873003
Sacramento River,2019-09-30,Sep,2019,Other,252.5537547906522
Sacramento River,2019-10-01,Oct,2019,Other,5698.36905575216
Sacramento River,2019-11-01,Nov,2019,Other,10376.364173993376
Sacramento River,2019-11-09,Nov,2019,Other,1206.8781321407635
Sacramento River,2019-12-01,Dec,2019,Other,7688.420581621378
Sacramento River,2019-01-23,Jan,2019,Other,1526.8997985842855
Sacramento River,2019-01-27,Jan,2019,Other,874.1800856851203
Sacramento River,2019-01-29,Jan,2019,Other,5045.532729846779
Sacramento River,2019-02-24,Feb,2019,Other,1797.2110624372833
Sacramento River,2019-03-15,Mar,2019,Other,3827.40203832392
Sacramento River,2019-03-16,Mar,2019,Other,4575.204259794006
Sacramento River,2019-03-30,Mar,2019,Other,12739.697134648855
Sacramento River,2019-04-28,Apr,2019,Other,1385.3140599036988
Sacramento River,2019-05-18,May,2019,Other,355.85221288902534
Sacramento River,2019-06-11,Jun,2019,Other,1375.54987642784
Sacramento River,2019-06-16,Jun,2019,Other,179.43991421183017
Sacramento River,2019-06-18,Jun,2019,Other,933.761545256738
Sacramento River,2019-06-20,Jun,2019,Other,1616.5248904938624
Sacramento River,2019-06-22,Jun,2019,Other,823.6796415283269
Sacramento River,2019-06-23,Jun,2019,Other,538.1634867947524
Sacramento River,2019-06-24,Jun,2019,Other,1719.1226642055528
Sacramento River,2019-06-26,Jun,2019,Other,2362.3759116954493
Sacramento River,2019-06-28,Jun,2019,Other,2100.9837778310075
Sacramento River,2019-06-29,Jun,2019,Other,2010.4786457310654
Sacramento River,2019-07-05,Jul,2019,Other,921.4484246686737
Sacramento River,2019-07-11,Jul,2019,Other,1245.1054967893601
Sacramento River,2019-07-16,Jul,2019,Other,1054.244716530052
Sacramento River,2019-07-18,Jul,2019,Other,1550.697287598949
Sacramento River,2019-07-19,Jul,2019,Other,1065.997544636623
Sacramento River,2019-07-20,Jul,2019,Other,800.7002189854585
Sacramento River,2019-07-21,Jul,2019,Other,796.6759165592858
Sacramento River,2019-07-22,Jul,2019,Other,986.6279727298568
Sacramento River,2019-07-24,Jul,2019,Other,1092.3977319860496
Sacramento River,2019-07-25,Jul,2019,Other,1400.2724598179523
Sacramento River,2019-07-26,Jul,2019,Other,1252.524634074181
Sacramento River,2019-07-28,Jul,2019,Other,221.57089392191583
Sacramento River,2019-07-29,Jul,2019,Other,967.6274271161692
Sacramento River,2019-07-30,Jul,2019,Other,1346.9061405950702
Sacramento River,2019-08-02,Aug,2019,Other,705.4452307572313
Sacramento River,2019-08-03,Aug,2019,Other,1421.7081990576203
Sacramento River,2019-08-04,Aug,2019,Other,219.48828231233696
Sacramento River,2019-08-06,Aug,2019,Other,1118.1288919312835
Sacramento River,2019-08-07,Aug,2019,Other,784.7186217852435
Sacramento River,2019-08-08,Aug,2019,Other,887.7611888584029
Sacramento River,2019-08-09,Aug,2019,Other,1960.8889850714318
Sacramento River,2019-08-10,Aug,2019,Other,1464.8724662050884
Sacramento River,2019-08-11,Aug,2019,Other,130.46589156811896
Sacramento River,2019-08-12,Aug,2019,Other,572.8078281875878
Sacramento River,2019-08-14,Aug,2019,Other,2337.018606334701
Sacramento River,2019-08-15,Aug,2019,Other,1390.9865647830195
Sacramento River,2019-08-16,Aug,2019,Other,1308.3629917309647
Sacramento River,2019-08-17,Aug,2019,Other,708.9690311045002
Sacramento River,2019-08-18,Aug,2019,Other,157.9734725947882
Sacramento River,2019-08-19,Aug,2019,Other,1252.1546186196545
Sacramento River,2019-08-20,Aug,2019,Other,1344.104396225332
Sacramento River,2019-08-21,Aug,2019,Other,1081.6360812824487
Sacramento River,2019-08-22,Aug,2019,Other,1258.3652314138885
Sacramento River,2019-08-23,Aug,2019,Other,975.2322809887887
Sacramento River,2019-08-24,Aug,2019,Other,904.7859146023864
Sacramento River,2019-08-25,Aug,2019,Other,390.62654130076095
Sacramento River,2019-08-26,Aug,2019,Other,752.6996869939011
Sacramento River,2019-08-27,Aug,2019,Other,626.2219194336493
Sacramento River,2019-08-28,Aug,2019,Other,757.4403186466396
Sacramento River,2019-08-29,Aug,2019,Other,809.8381758842297
Sacramento River,2019-08-30,Aug,2019,Other,1083.374459053573
Sacramento River,2019-08-31,Aug,2019,Other,544.113072525267
Sacramento River,2019-09-02,Sep,2019,Other,85.59939213984745
Sacramento River,2019-09-03,Sep,2019,Other,843.3699277179669
Sacramento River,2019-09-04,Sep,2019,Other,582.9951811096641
Sacramento River,2019-09-05,Sep,2019,Other,509.80717389725254
Sacramento River,2019-09-06,Sep,2019,Other,1224.7892404256957
Sacramento River,2019-09-07,Sep,2019,Other,984.4249534205891
Sacramento River,2019-09-09,Sep,2019,Other,743.3835445380831
Sacramento River,2019-09-10,Sep,2019,Other,1258.2786538189744
Sacramento River,2019-09-11,Sep,2019,Other,790.9916661465938
Sacramento River,2019-09-12,Sep,2019,Other,551.7611207840072
Sacramento River,2019-09-13,Sep,2019,Other,988.9073104452782
Sacramento River,2019-09-14,Sep,2019,Other,793.5494189420742
Sacramento River,2019-09-15,Sep,2019,Other,71.0205333565293
Sacramento River,2019-09-16,Sep,2019,Other,436.8302348668761
Sacramento River,2019-09-17,Sep,2019,Other,209.80885319612048
Sacramento River,2019-09-18,Sep,2019,Other,1269.6304134240788
Sacramento River,2019-09-19,Sep,2019,Other,612.4274860406318
Sacramento River,2019-09-20,Sep,2019,Other,672.855339880768
Sacramento River,2019-09-21,Sep,2019,Other,697.7978645045741
Sacramento River,2019-09-22,Sep,2019,Other,150.35112706606077
Sacramento River,2019-09-23,Sep,2019,Other,1474.4970277572247
Sacramento River,2019-09-24,Sep,2019,Other,219.87217620407185
Sacramento River,2019-10-04,Oct,2019,Other,335.9420821928009
Sacramento River,2019-10-15,Oct,2019,Other,703.1927910028173
Sacramento River,2019-10-23,Oct,2019,Other,284.4472170491389
Sacramento River,2019-10-31,Oct,2019,Other,973.95915135094
Sacramento River,2019-11-16,Nov,2019,Other,584.3853452287885
Sacramento River,2019-11-20,Nov,2019,Other,2952.3914667849394
Sacramento River,2019-11-25,Nov,2019,Other,1790.592343525079
Sacramento River,2019-11-30,Nov,2019,Other,234.9626018768883
Sacramento River,2019-12-31,Dec,2019,Other,2151.9364024919114
Sacramento River,2019-03-21,Mar,2019,Other,4145.74321345288
Sacramento River,2019-01-01,Jan,2019,Rice,45.137092470641576
Sacramento River,2019-01-04,Jan,2019,Rice,1.2579872693425491
Sacramento River,2019-01-09,Jan,2019,Rice,0.0063011793933125
Sacramento River,2019-01-12,Jan,2019,Rice,8.943042500456682
Sacramento River,2019-01-25,Jan,2019,Rice,0.5364129854938813
Sacramento River,2019-01-31,Jan,2019,Rice,4.109808478794739
Sacramento River,2019-02-01,Feb,2019,Rice,15.547898288123582
Sacramento River,2019-02-06,Feb,2019,Rice,10.504324857198613
Sacramento River,2019-02-11,Feb,2019,Rice,3.0826517758239755
Sacramento River,2019-02-12,Feb,2019,Rice,0.547492397223666
Sacramento River,2019-02-18,Feb,2019,Rice,10.945544648350834
Sacramento River,2019-02-23,Feb,2019,Rice,18.278972027467244
Sacramento River,2019-02-24,Feb,2019,Rice,1.0412398486373204
